"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1473976499455750146","Thu Dec 23 11:19:17 +0000 2021","0","Ketika kamu magang tapi belum dibayar lebih dari 3 bulan. Rasanya mau pulanggg. Mau kerja sampingan pun mana bisa? Kalo berada di tengah-tengah hutan begini #kampusmerdeka #msib #uangsaku","1473976499455750146","","","in","","0","0","0","https://x.com/septidr_06/status/1473976499455750146","2351333924","septidr_06"
"1473234040295542784","Tue Dec 21 10:09:03 +0000 2021","0","Jadi MSIB itu adalah Magang Studi Independen Bersertifikat yang dibuat oleh Kemendikbud Ristek Kegiatan ini merupakan salah satu bagian dari Kampus Merdeka.","1473234048017309696","","skillupid","in","","0","1","0","https://x.com/skillupid/status/1473234048017309696","1378722250879246336","skillupid"
"1473234040295542784","Tue Dec 21 10:09:01 +0000 2021","64","LAGI HYPE MAGANG MERDEKA SAMA STUDI INDEPENDEN TAPI MASIH BELUM TAU MSIB ITU APA?! Ngerasa relate? Thread ini cocok untuk kamu A thread https://t.co/BJGBtxbtUH","1473234040295542784","https://pbs.twimg.com/media/FHH4u9MUUAU5I5L.jpg","","in","","1","5","19","https://x.com/skillupid/status/1473234040295542784","1378722250879246336","skillupid"
"1472726885675122690","Mon Dec 20 00:33:54 +0000 2021","2","Enterprise Internship Program (QEIP) Batch 2 sebagai bentuk dukungan terhadap program MSIB Kampus Merdeka. Program magang ini terbuka bagi mahasiswa semester 5 hingga tingkat akhir dan akan berlangsung selama 6 bulan. Terdapat 14 posisi yang tersedia pada program QEIP. Untuk https://t.co/pvZtwXx87d","1472726922610163713","https://pbs.twimg.com/media/FHAtTbAUUAYl6Ui.jpg","CDCUIcareer","in","Komp. Pusgiwa, Kampus UI Depok","0","1","0","https://x.com/CDCUIcareer/status/1472726922610163713","430354513","CDCUIcareer"
"1471337354988187650","Thu Dec 16 04:32:16 +0000 2021","1","[SURAT REKOMENDASI PROGRAM MSIB] Haloo Sobat FEB!! Diberitahukan bagi mahasiswa/i FEB yang membutuhkan Surat Rekomendasi untuk persyaratan administrasi Program Magang dan Studi Independen Bersertifikat Angkatan 2 Tahun 2022 format surat dapat diunduh pada (cont) https://t.co/KSYiC1VeQC","1471337354988187650","https://pbs.twimg.com/media/FGs9hchVEAAfANu.jpg","","in","UPN Veteran Yogyakarta","0","1","0","https://x.com/bemfebupnvy/status/1471337354988187650","185218582","bemfebupnvy"
"1471316448798646272","Thu Dec 16 03:11:31 +0000 2021","1","bentuk dukungan terhadap program MSIB Kampus Merdeka. Program magang ini terbuka bagi mahasiswa semester 5 hingga tingkat akhir dan akan berlangsung selama 6 bulan. Terdapat 14 posisi yang tersedia pada program QEIP. Untuk informasi lebih lanjut terkait rincian dan https://t.co/lbqtUBTgpg","1471317036353482752","https://pbs.twimg.com/media/FGsrCeOUUAMzx2k.jpg","TelUCareer","in","Bandung","0","1","0","https://x.com/TelUCareer/status/1471317036353482752","213553718","TelUCareer"
"1470609218587619330","Tue Dec 14 04:18:54 +0000 2021","0","#ITSUpdate Halo Arek-arek ITS! Pendaftaran Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka Angkatan 2 telah dibuka! Dibuka untuk mahasiswa aktif minimal semester 5. https://t.co/oMZ4phXBDa","1470609218587619330","https://pbs.twimg.com/media/FGinSl4UcAY8isk.jpg","","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/its_campus/status/1470609218587619330","306613537","its_campus"
"1440556477685514242","Wed Sep 22 06:00:03 +0000 2021","0"," Aditya Kuspanca Winata Dinda Cinta Andarini atas lolosnya mahasiswa dalam program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka. Semoga melalui kegiatan tersebut dapat memperluas pengetahuan pengalaman dan jejaring.","1440556480210427906","","Fikom_Gunadarma","in","Kampus G Univ. Gunadarma","0","1","0","https://x.com/Fikom_Gunadarma/status/1440556480210427906","2489109150","Fikom_Gunadarma"
"1435446277156732935","Wed Sep 08 03:33:56 +0000 2021","0","Ada yg berhasil ngundurin diri dari MSIB atau magang dan studi independen bersertifikat meskipun kegiatannya udah berlangsung? Please dm :(","1435446277156732935","","","in","","0","5","0","https://x.com/nyuwiforlifeu/status/1435446277156732935","3925896866","nyuwiforlifeu"
"1434124107533094918","Sat Sep 04 12:25:09 +0000 2021","0","@elsachrst @collegemenfess Bener kok beda kampus beda kebijakan. Kemaren pun ada temen satu program (kebetulan gue ikut MSIB bukan magang) yang nanya ke gue tapi beda kampus. Kebijakan kampus kita berdua dalam konversi SKS sama skema cuti/enggaknya itu beda jadi ya tergantung kampuus (dan kaprodi)","1434130410473066502","","elsayanaa","in","ESFP-T / gemini tolol","0","1","0","https://x.com/shadowspalette/status/1434130410473066502","1151405137161678853","shadowspalette"
"1433689318946578434","Fri Sep 03 07:12:25 +0000 2021","0","1. Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka. 2. Forum Human Capital Indonesia https://t.co/mlJY5cqDq4 Kemudian Diberitahukan kepada para mahasiswa yang telah diterima magang untuk memperoleh Surat Rekomendasi Kampus dapat mengajukan","1433689321526075392","","hmja_pnj","in","Gedung F PNJ","0","1","0","https://x.com/hmja_pnj/status/1433689321526075392","217485051","hmja_pnj"
"1433689318946578434","Fri Sep 03 07:12:24 +0000 2021","0","[ PENGUMUMAN PMMB MSIB Kampus Merdeka &amp; FHCI ] Halo masyarakat Akuntansi Berikut ini disampaikan mahasiswa-mahasiswi yang LULUS dan direkomendasikan untuk mengikuti Program Mahasiswa Magang Bersertifikat melalui:","1433689318946578434","","","in","Gedung F PNJ","0","1","0","https://x.com/hmja_pnj/status/1433689318946578434","217485051","hmja_pnj"
"1433665245231271938","Fri Sep 03 05:36:45 +0000 2021","1","Kesempatan magang program MSIB bisa membantu nanti setelah lulus kuliah https://t.co/ZVy7FNRYXk","1433665245231271938","","","in","Jakarta, Indonesia","0","0","0","https://x.com/republikaonline/status/1433665245231271938","22126902","republikaonline"
"1433277256734896137","Thu Sep 02 03:55:01 +0000 2021","0","Alhamdulillah 7 mahasiswa FEB Uhamka lolos seleksi Program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka Kemendikbud 2021 https://t.co/xIuPYj3xWX","1433277256734896137","https://pbs.twimg.com/media/E-QGEYMVgAc4wGZ.jpg","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/febuhamka/status/1433277256734896137","1243404610103959560","febuhamka"
"1431445678614450176","Sat Aug 28 04:04:31 +0000 2021","0","@collegemenfess sekarang mah kayaknya MSIB deh? Magang dan Studi Independen Bersertifikat? Tapi programnya mah dari Merdeka Belajar Kampus Merdeka (MBKM) ga sih? Cmiiw","1431467706855747587","","collegemenfess","in","","0","0","0","https://x.com/ynairtif_/status/1431467706855747587","1174465126834921472","ynairtif_"
"1431273982171369472","Fri Aug 27 15:14:43 +0000 2021","2","Selamat malam #SivitasUPI! Pada Kamis 26 Agustus 2021 UPI telah melaksanakan acara pelepasan mahasiswa Program Indonesia International Mobility Awards (IISMA) dan Program Magang dan Studi Independen Bersertifikat (MSIB). #SeputarUPI #PelopordanUnggul https://t.co/ystdovMQKE","1431273982171369472","https://pbs.twimg.com/media/E9zoF-lVIAApSQs.jpg","","in","","0","0","0","https://x.com/upi_official/status/1431273982171369472","1214053300082900995","upi_official"
