"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1608283755155951616","Thu Dec 29 02:08:22 +0000 2022","0","PT INKA (Persero) mendapatkan 2 penghargaan dari Ditjen Diktiristek yakni mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB) https://t.co/DpIGBqoQLo","1608283755155951616","https://pbs.twimg.com/media/FlHFjQtaAAE9tj5.jpg","","in","","0","0","0","https://x.com/BUMNCirebonBeda/status/1608283755155951616","1431479025474551813","BUMNCirebonBeda"
"1607995229029957632","Thu Dec 29 01:33:00 +0000 2022","27","@couldyytan @collegemenfess -Kampus mengajar ngajar di sd smp akreditasi rendah -IISMA pertukaran mahasiswa ke LN - Pertukaran Mahasiswa Merdeka pertukaran mahasiswa ke univ beda pulau - MSIB magang Itu semua dilakuin 1 smt dan bisa konversi max 20sks. Cek sini lengkap kak https://t.co/vejbaEiCsX","1608274854670893056","","couldyytan","in","Ambarawa, Indonesia","0","1","5","https://x.com/aldialfiansyh/status/1608274854670893056","1123086185486639105","aldialfiansyh"
"1608266663241355266","Thu Dec 29 01:00:27 +0000 2022","0","Magang dan Studi Independen Bersertifikat (MSIB) masih buka pendaftaran! Grab it fast #TemanMamin #manajemenkereneexcellence https://t.co/DWTaXDTVc7","1608266663241355266","https://pbs.twimg.com/media/FlG1_v8aEAYqSlL.jpg","","in","","0","0","1","https://x.com/manajemen_feubb/status/1608266663241355266","1387651023125184517","manajemen_feubb"
"1608242439877431296","Wed Dec 28 23:24:12 +0000 2022","0","dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini. Bulan lalu kami mendapat apresiasi dari Bapak Menteri BUMN Erick Thohir ","1608242439877431296","","","in","","0","0","0","https://x.com/Bumn_Crbn_Sigap/status/1608242439877431296","1435526014730326018","Bumn_Crbn_Sigap"
"1608150642434117634","Wed Dec 28 17:19:25 +0000 2022","1","Buat yang mau MBKM atau MSIB riset dulu mitranya dengan bener ya... Jangan sampe menyesal di kemudian hari. Buat yang mau ngambil Studi Independen liat-liat juga mitranya peduli kaga sama lu?Kalo kaga mending ambil magang aja atau pilih mitra lain.","1608150642434117634","","","in","","0","3","0","https://x.com/crash_nuts/status/1608150642434117634","1153231537703231488","crash_nuts"
"1608136625477005313","Wed Dec 28 16:24:12 +0000 2022","1","Riset dan Teknologi (Ditjen Diktiristek) yakni sebagai mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB).+ https://t.co/KMCV3XNah1","1608136747246055425","https://pbs.twimg.com/media/FlE_2HCaAAAzILx.jpg","BUMNMedanSigap","in","","0","1","0","https://x.com/BUMNMedanSigap/status/1608136747246055425","1435314326114496513","BUMNMedanSigap"
"1608119638667464704","Wed Dec 28 15:16:14 +0000 2022","0","sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini. Bulan lalu kami mendapat apresiasi dari Bapak Menteri BUMN Erick Thohir ","1608119642291326978","","BJKT3Terpercaya","in","","0","1","0","https://x.com/BJKT3Terpercaya/status/1608119642291326978","1453236173506220044","BJKT3Terpercaya"
"1608099922490064897","Wed Dec 28 13:57:53 +0000 2022","0","Gw ngasih info tentang magang gw masih baik nyariin info biar kita sama-sama bisa daftar msib. Malah ga dihargain samsek terima kasih kek apa kek malah disanggah mulu anjg","1608099922490064897","","","in","BP in ur area","0","0","0","https://x.com/chisyung/status/1608099922490064897","2953544173","chisyung"
"1608098505054359554","Wed Dec 28 13:52:16 +0000 2022","0","dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini.","1608098508141387776","","BUMN_Bjm_Hebat","in","","0","1","0","https://x.com/BUMN_Bjm_Hebat/status/1608098508141387776","1531186166552178688","BUMN_Bjm_Hebat"
"1608059566323040256","Wed Dec 28 11:17:32 +0000 2022","0","yakni sebagai mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). - https://t.co/hXlRuNg1uC","1608059572073410564","https://pbs.twimg.com/media/FlD5aDvaEAAjG6Z.jpg","LrtInkaTegas","in","","0","1","0","https://x.com/LrtInkaTegas/status/1608059572073410564","1602154800216674304","LrtInkaTegas"
